팀명,경기날짜,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
현대캐피탈,2021-10-17,1,이준승,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,0,0.0,1.75,0,0,0,0.0,0.0,3,1,1,0.0,3.95,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
현대캐피탈,2021-10-17,1,함형진,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,0,0.0,5.15,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
OK금융그룹,2021-10-17,0,레오,35,57,32,3,3,56.14,48.72,27,13,2,1,48.15,71.05,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,21,16,0,1,76.19,52.5,0,0,0,0,0.0,0.0,8,3,1,1,37.5,29.63,16,3,5,0.75,17.58,5,1,4,0,0.25,12.5,0,0,0,0.0,0.0,10,5,0,50.0,11.24,3,0,2,1,0,0.0,6.52,1,0,8,L,0.49295774647887325,1
OK금융그룹,2021-10-17,0,조재성,17,27,13,3,1,48.15,23.08,3,0,0,1,0.0,7.89,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,18,9,2,0,50.0,45.0,0,0,0,0,0.0,0.0,6,4,1,0,66.67,22.22,14,0,2,0.0,15.38,5,3,2,0,0.75,12.5,2,1,0,0.25,1.72,12,4,0,33.33,13.48,11,4,1,1,1,1.0,23.91,0,0,4,R,0.23943661971830985,1
OK금융그룹,2021-10-17,0,차지환,8,16,6,4,4,37.5,13.68,4,1,1,2,25.0,10.53,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,12,5,3,2,41.67,44.44,11,1,4,0.25,12.09,6,4,2,0,1.0,15.0,3,0,0,0.0,2.59,16,7,0,43.75,17.98,4,1,0,3,0,0.25,8.7,0,0,8,L,0.11267605633802817,1
OK금융그룹,2021-10-17,0,박원빈,5,3,2,1,0,66.67,2.56,1,0,1,0,0.0,2.63,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,2,0,0,100.0,18.18,0,0,0,0,0.0,0.0,6,0,0,0.0,6.59,3,2,1,0,0.5,7.5,0,0,0,0.0,0.0,0,0,0,0.0,0.0,9,3,1,5,0,0.75,19.57,2,0,0,C,0.07042253521126761,0
OK금융그룹,2021-10-17,0,박창성,4,6,4,0,0,66.67,5.13,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,4,0,0,66.67,54.55,0,0,0,0,0.0,0.0,9,0,0,0.0,9.89,1,1,0,0,0.33,2.5,1,0,0,0.0,0.86,1,1,0,100.0,1.12,4,0,1,1,1,0.0,8.7,0,0,1,C,0.056338028169014086,0
OK금융그룹,2021-10-17,0,곽명우,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,19,0,0,0.0,20.88,3,3,0,0,0.75,7.5,104,54,0,13.5,89.66,0,0,0,0.0,0.0,3,1,0,1,1,0.25,6.52,0,0,1,S,0.014084507042253521,1
OK금융그룹,2021-10-17,0,전병선,1,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,2,0.33,5.49,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,2,R,0.014084507042253521,0
OK금융그룹,2021-10-17,0,정성현,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,13,11,2,0,2.75,32.5,4,1,1,0.25,3.45,35,19,0,54.29,39.33,0,0,0,0,0,0.0,0.0,0,0,1,Li,0.0,0
삼성화재,2021-10-19,0,러셀,26,44,25,3,5,56.82,54.32,25,17,0,0,68.0,75.76,1,0,1,0,0.0,100.0,0,0,0,0,0.0,0.0,15,8,2,3,53.33,93.75,0,0,0,0,0.0,0.0,3,0,0,2,0.0,13.64,9,0,6,0.0,16.36,8,4,4,0,1.33,20.51,2,0,0,0.0,2.3,0,0,0,0.0,0.0,7,1,1,4,0,0.33,20.59,0,0,11,R,0.6341463414634146,1
삼성화재,2021-10-19,0,안우재,5,7,2,2,1,28.57,8.64,1,0,1,0,0.0,3.03,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,2,1,1,33.33,66.67,0,0,0,0,0.0,0.0,9,1,1,0.33,16.36,0,0,0,0,0.0,0.0,4,1,0,0.33,4.6,0,0,0,0.0,0.0,8,2,4,0,0,0.67,23.53,1,0,2,C,0.12195121951219512,1
삼성화재,2021-10-19,0,황경민,3,14,2,6,1,14.29,17.28,4,0,4,0,0.0,12.12,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,2,2,1,20.0,45.45,4,0,0,0.0,7.27,6,5,1,0,1.67,15.38,0,0,0,0.0,0.0,11,5,0,45.45,16.92,6,1,0,4,0,0.33,17.65,0,0,1,L,0.07317073170731707,1
삼성화재,2021-10-19,0,김정윤,3,3,2,0,0,66.67,3.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,33.33,0,0,0,0,0.0,0.0,7,0,0,0.0,12.73,4,3,1,0,1.0,10.26,1,0,0,0.0,1.15,1,1,0,100.0,1.54,6,1,3,2,0,0.33,17.65,2,0,0,C,0.07317073170731707,1
삼성화재,2021-10-19,0,정성규,3,3,1,0,1,33.33,3.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,0,1,33.33,13.64,7,1,0,0.33,12.73,1,1,0,0,0.33,2.56,1,0,0,0.0,1.15,12,2,2,0.0,18.46,2,1,0,0,0,0.33,5.88,0,0,1,L,0.07317073170731707,0
삼성화재,2021-10-19,0,신장호,1,5,1,1,2,20.0,6.17,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,1,0.0,6.25,0,0,0,0,0.0,0.0,4,1,1,1,25.0,18.18,7,0,1,0.0,12.73,4,4,0,0,1.33,10.26,1,0,0,0.0,1.15,14,4,0,28.57,21.54,1,0,0,0,0,0.0,2.94,0,0,3,L,0.024390243902439025,0
삼성화재,2021-10-19,0,백광현,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8,6,2,0,2.0,20.51,3,3,0,1.0,3.45,23,7,3,17.39,35.38,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
삼성화재,2021-10-19,0,황승빈,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,0,1,0.0,10.91,7,5,2,0,1.67,17.95,69,27,1,9.0,79.31,0,0,0,0.0,0.0,2,0,0,0,0,0.0,5.88,1,0,2,S,0.0,1
한국전력,2021-10-19,1,다우디,16,26,12,4,1,46.15,40.63,14,5,2,1,35.71,53.85,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,10,6,2,0,60.0,90.91,0,0,0,0,0.0,0.0,1,0,0,0,0.0,10.0,15,2,2,0.67,20.27,3,3,0,0,1.0,8.11,1,0,0,0.0,1.54,0,0,0,0.0,0.0,9,2,1,4,0,0.67,19.15,0,0,3,R,0.32,1
한국전력,2021-10-19,1,서재덕,12,14,8,1,1,57.14,21.88,8,4,1,1,50.0,30.77,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,1,1,0,0,100.0,9.09,0,0,0,0,0.0,0.0,4,2,0,0,50.0,40.0,14,2,3,0.67,18.92,6,5,1,0,1.67,16.22,0,0,0,0.0,0.0,13,1,1,0.0,28.89,6,2,1,3,0,0.67,12.77,2,0,4,L,0.24,1
한국전력,2021-10-19,1,박찬웅,10,9,2,1,0,22.22,14.06,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,2,1,0,22.22,64.29,0,0,0,0,0.0,0.0,5,0,0,0.0,6.76,1,1,0,0,0.33,2.7,1,0,0,0.0,1.54,0,0,0,0.0,0.0,15,8,3,2,0,2.67,31.91,6,0,0,C,0.2,1
한국전력,2021-10-19,1,이시몬,6,7,4,0,0,57.14,10.94,3,1,0,0,33.33,11.54,1,1,0,0,100.0,33.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,30.0,7,0,1,0.0,9.46,7,6,1,0,2.0,18.92,2,1,0,0.33,3.08,12,2,2,0.0,26.67,8,2,3,3,0,0.67,17.02,2,0,1,L,0.12,1
한국전력,2021-10-19,1,신영석,6,5,4,0,0,80.0,7.81,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,4,0,0,80.0,35.71,0,0,0,0,0.0,0.0,15,2,1,0.67,20.27,1,1,0,0,0.33,2.7,5,1,0,0.33,7.69,1,0,0,0.0,2.22,6,0,3,3,0,0.0,12.77,0,0,1,C,0.12,1
한국전력,2021-10-19,1,오재성,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,9,6,3,0,2.0,24.32,4,1,0,0.33,6.15,19,7,0,36.84,42.22,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
한국전력,2021-10-19,1,황동일,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,0,0,0.0,17.57,9,7,2,0,2.33,24.32,47,25,0,8.33,72.31,0,0,0,0.0,0.0,2,0,0,1,0,0.0,4.26,3,0,0,S,0.0,1
KB손해보험,2021-10-20,1,케이타,43,63,40,5,7,63.49,48.09,23,11,3,3,47.83,60.53,1,1,0,0,100.0,100.0,0,0,0,0,0.0,0.0,28,18,2,4,64.29,65.12,0,0,0,0,0.0,0.0,11,10,0,0,90.91,33.33,20,3,5,0.6,18.18,9,7,2,0,1.4,16.67,1,1,0,0.2,0.8,0,0,0,0.0,0.0,8,0,1,5,0,0.0,14.04,1,0,12,R,0.4777777777777778,1
KB손해보험,2021-10-20,1,홍상혁,21,21,17,0,1,80.95,16.03,4,3,0,0,75.0,10.53,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,6,0,1,75.0,18.6,0,0,0,0,0.0,0.0,9,8,0,0,88.89,27.27,14,1,3,0.2,12.73,4,3,1,0,0.6,7.41,5,0,0,0.0,4.0,33,12,4,24.24,34.74,8,3,1,4,0,0.6,14.04,1,0,4,L,0.23333333333333334,1
KB손해보험,2021-10-20,1,황두연,7,13,6,2,2,46.15,9.92,2,1,0,0,50.0,5.26,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,0,1,50.0,9.3,0,0,0,0,0.0,0.0,7,3,2,1,42.86,21.21,13,0,3,0.0,11.82,5,5,0,0,1.25,9.26,6,4,0,1.0,4.8,22,6,2,18.18,23.16,3,1,1,1,0,0.25,5.26,0,0,5,L,0.07777777777777778,0
KB손해보험,2021-10-20,1,박진우,7,9,4,0,1,44.44,6.87,1,1,0,0,100.0,2.63,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,3,0,1,37.5,50.0,0,0,0,0,0.0,0.0,8,0,1,0.0,7.27,6,5,1,0,1.0,11.11,3,1,0,0.2,2.4,2,0,0,0.0,2.11,20,3,7,8,0,0.6,35.09,1,0,2,C,0.07777777777777778,1
KB손해보험,2021-10-20,1,김홍정,5,8,5,0,0,62.5,6.11,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,5,0,0,62.5,50.0,0,0,0,0,0.0,0.0,14,0,0,0.0,12.73,0,0,0,0,0.0,0.0,2,0,0,0.0,1.6,0,0,0,0.0,0.0,10,0,3,4,0,0.0,17.54,0,0,0,C,0.05555555555555555,1
KB손해보험,2021-10-20,1,김정호,4,14,4,3,1,28.57,10.69,5,2,1,0,40.0,13.16,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,1,0.0,6.98,0,0,0,0,0.0,0.0,6,2,2,0,33.33,18.18,6,0,2,0.0,5.45,1,0,1,0,0.0,1.85,0,0,0,0.0,0.0,9,1,0,11.11,9.47,0,0,0,0,0,0.0,0.0,0,0,3,L,0.044444444444444446,1
