팀명,경기날짜,결과,이름,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실,포지션,득점점유율,스타팅멤버
삼성화재,2017-10-15,0,김규민,9,8,4,1,1,50.0,8.89,2,0,0,1,0.0,4.65,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,4,1,0,66.67,46.15,0,0,0,0,0.0,0.0,11,1,2,0.2,10.58,4,2,2,0,0.4,9.52,3,2,0,0.4,3.23,0,0,0,0.0,0.0,15,4,1,6,1,0.8,23.81,1,0,4,C,0.1323529411764706,1
삼성화재,2017-10-15,0,류윤식,8,6,5,0,0,83.33,6.67,3,2,0,0,66.67,6.98,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,3,0,0,100.0,21.43,20,1,3,0.2,19.23,7,4,3,0,0.8,16.67,2,1,0,0.2,2.15,31,17,2,3.0,38.27,6,2,1,3,0,0.4,9.52,3,0,3,L,0.11764705882352941,1
삼성화재,2017-10-15,0,박상하,6,8,4,0,1,50.0,8.89,1,1,0,0,100.0,2.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,3,0,1,42.86,53.85,0,0,0,0,0.0,0.0,17,0,2,0.0,16.35,1,1,0,0,0.2,2.38,0,0,0,0.0,0.0,3,1,0,0.2,3.7,9,2,0,4,1,0.4,14.29,3,0,4,C,0.08823529411764706,1
삼성화재,2017-10-15,0,황동일,0,1,0,0,0,0.0,1.11,1,0,0,0,0.0,2.33,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,15,0,2,0.0,14.42,7,7,0,0,1.4,16.67,70,43,0,8.6,75.27,0,0,0,0.0,0.0,10,0,1,7,0,0.0,15.87,0,0,2,S,0.0,1
삼성화재,2017-10-15,0,김강녕,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,2,1,0,0.67,7.14,2,0,0,0.0,2.15,8,2,0,0.67,9.88,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
삼성화재,2017-10-15,0,부용찬,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,7,6,1,0,1.2,16.67,3,0,0,0.0,3.23,17,10,1,1.8,20.99,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
삼성화재,2017-10-15,0,이민욱,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,0,0,0.0,3.85,1,0,1,0,0.0,2.38,7,3,0,0.75,7.53,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,S,0.0,0
OK저축은행,2017-10-17,1,브람,29,42,24,4,6,57.14,39.25,18,10,1,2,55.56,43.9,2,2,0,0,100.0,50.0,0,0,0,0,0.0,0.0,18,10,3,3,55.56,69.23,0,0,0,0,0.0,0.0,4,2,0,1,50.0,18.18,13,1,5,0.2,12.38,8,2,6,0,0.4,16.33,1,0,0,0.0,0.94,0,0,0,0.0,0.0,14,4,5,3,0,0.8,20.59,2,0,11,R,0.3717948717948718,1
OK저축은행,2017-10-17,1,송명근,20,29,15,0,4,51.72,27.1,10,7,0,1,70.0,24.39,1,0,0,0,0.0,25.0,0,0,0,0,0.0,0.0,7,4,0,1,57.14,26.92,0,0,0,0,0.0,0.0,11,4,0,2,36.36,50.0,19,3,2,0.6,18.1,10,9,1,0,1.8,20.41,7,1,0,0.2,6.6,16,1,6,0.0,18.82,8,2,1,4,0,0.4,11.76,0,0,6,L,0.2564102564102564,1
OK저축은행,2017-10-17,1,송희채,12,17,8,0,4,47.06,15.89,7,3,0,2,42.86,17.07,1,0,0,0,0.0,25.0,2,0,0,1,0.0,100.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,5,0,1,71.43,31.82,11,0,4,0.0,10.48,5,5,0,0,1.0,10.2,6,2,0,0.4,5.66,31,21,2,3.8,36.47,14,4,3,6,0,0.8,20.59,0,0,8,L,0.15384615384615385,1
OK저축은행,2017-10-17,1,이민규,6,3,1,0,0,33.33,2.8,3,1,0,0,33.33,7.32,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,23,2,1,0.4,21.9,10,8,2,0,1.6,20.41,73,42,0,8.4,68.87,0,0,0,0.0,0.0,9,3,1,3,1,0.6,13.24,0,0,2,S,0.07692307692307693,1
OK저축은행,2017-10-17,1,한상길,5,6,4,0,1,66.67,5.61,1,1,0,0,100.0,2.44,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,3,0,1,60.0,41.67,0,0,0,0,0.0,0.0,9,0,2,0.0,8.57,3,3,0,0,0.75,6.12,0,0,0,0.0,0.0,1,0,0,0.0,1.18,5,1,3,1,0,0.25,7.35,6,0,3,C,0.0641025641025641,1
OK저축은행,2017-10-17,1,박원빈,4,4,3,0,0,75.0,3.74,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,3,0,0,75.0,33.33,0,0,0,0,0.0,0.0,13,0,2,0.0,12.38,2,0,2,0,0.0,4.08,0,0,0,0.0,0.0,0,0,0,0.0,0.0,10,1,5,2,0,0.2,14.71,3,0,2,C,0.05128205128205128,1
OK저축은행,2017-10-17,1,김요한,2,4,2,1,0,50.0,3.74,1,0,0,0,0.0,2.44,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,1,0,66.67,25.0,0,0,0,0,0.0,0.0,6,0,2,0.0,5.71,1,1,0,0,0.33,2.04,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,0,2,1,0,0.0,4.41,4,0,2,C,0.02564102564102564,0
OK저축은행,2017-10-17,1,배인호,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,1,0.0,2.86,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1,L,0.0,0
OK저축은행,2017-10-17,1,이강주,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,2.86,1,1,0,0,0.25,2.04,0,0,0,0.0,0.0,8,4,0,1.0,9.41,0,0,0,0,0,0.0,0.0,0,0,0,L,0.0,0
OK저축은행,2017-10-17,1,정성현,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8,8,0,0,1.6,16.33,6,2,0,0.4,5.66,29,18,1,3.4,34.12,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
한국전력,2017-10-17,0,전광인,22,37,19,5,1,51.35,33.04,20,8,3,1,40.0,36.36,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,4,0,0,100.0,19.05,0,0,0,0,0.0,0.0,13,7,2,0,53.85,54.17,10,1,3,0.2,9.9,14,9,5,0,1.8,22.95,6,2,1,0.4,5.26,10,4,1,0.6,11.9,10,2,4,3,1,0.4,21.74,1,0,6,L,0.3492063492063492,1
한국전력,2017-10-17,0,펠리페,17,35,13,7,1,37.14,31.25,17,7,5,0,41.18,30.91,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,17,6,1,1,35.29,80.95,0,0,0,0,0.0,0.0,1,0,1,0,0.0,4.17,21,4,4,0.8,20.79,5,3,2,0,0.6,8.2,3,0,0,0.0,2.63,0,0,0,0.0,0.0,7,0,1,6,0,0.0,15.22,1,0,5,R,0.2698412698412698,1
한국전력,2017-10-17,0,서재덕,15,23,11,3,2,47.83,20.54,13,4,3,2,30.77,23.64,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,7,0,0,70.0,41.67,23,4,3,0.8,22.77,13,10,3,0,2.0,21.31,4,1,0,0.2,3.51,39,20,2,3.6,46.43,4,0,2,2,0,0.0,8.7,0,0,5,L,0.23809523809523808,1
한국전력,2017-10-17,0,윤봉우,7,7,5,0,0,71.43,6.25,1,1,0,0,100.0,1.82,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,4,0,0,66.67,50.0,0,0,0,0,0.0,0.0,13,0,0,0.0,12.87,4,4,0,0,0.8,6.56,2,1,0,0.2,1.75,0,0,0,0.0,0.0,8,2,4,2,0,0.4,17.39,0,0,0,C,0.1111111111111111,1
한국전력,2017-10-17,0,이재목,2,5,1,1,0,20.0,4.46,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,1,0,20.0,41.67,0,0,0,0,0.0,0.0,5,0,0,0.0,4.95,1,1,0,0,0.2,1.64,0,0,0,0.0,0.0,0,0,0,0.0,0.0,9,1,2,6,0,0.2,19.57,0,0,0,C,0.031746031746031744,1
한국전력,2017-10-17,0,공재학,0,1,0,0,1,0.0,0.89,1,0,0,1,0.0,1.82,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,0,1,0.0,4.95,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,0,0.0,2.38,0,0,0,0,0,0.0,0.0,0,0,2,L,0.0,0
한국전력,2017-10-17,0,권영민,0,1,0,0,0,0.0,0.89,1,0,0,0,0.0,1.82,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,0,2,0.0,12.87,5,4,1,0,0.8,8.2,85,39,3,7.8,74.56,0,0,0,0.0,0.0,6,0,2,3,0,0.0,13.04,0,0,5,S,0.0,1
한국전력,2017-10-17,0,안우재,0,1,0,0,0,0.0,0.89,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,8.33,0,0,0,0,0.0,0.0,3,0,1,0.0,2.97,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,0,1,0,0.0,2.17,0,0,1,C,0.0,0
한국전력,2017-10-17,0,김진수,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,6,4,2,0,0.8,9.84,1,1,0,0.2,0.88,19,8,3,1.0,22.62,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
한국전력,2017-10-17,0,오재성,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,10,6,4,0,1.5,16.39,0,0,0,0.0,0.0,14,11,0,2.75,16.67,0,0,0,0,0,0.0,0.0,0,0,0,Li,0.0,0
