,결과,득점_득점,공격종합성공률,후위성공률,퀵오픈성공률,서브성공률,디그성공률,세트성공률,리시브성공률,블로킹성공률,팀명_KB손해보험,팀명_OK금융그룹,팀명_대한항공,팀명_삼성화재,팀명_우리카드,팀명_한국전력,팀명_현대캐피탈,상대팀_KB손해보험,상대팀_OK금융그룹,상대팀_대한항공,상대팀_삼성화재,상대팀_우리카드,상대팀_한국전력,상대팀_현대캐피탈
620,0,64,0.5555555555555556,0.4827586206896552,0.75,0.05128205128205128,0.7586206896551724,0.56,0.5294117647058824,0.12195121951219512,0,0,0,1,0,0,0,1,0,0,0,0,0,0
621,0,49,0.4875,0.32,0.5,0.04285714285714286,0.6571428571428571,0.42696629213483145,0.4583333333333333,0.15555555555555556,0,0,0,1,0,0,0,0,0,0,0,1,0,0
622,0,80,0.5504587155963303,0.6774193548387096,0.4666666666666667,0.052083333333333336,0.6923076923076923,0.5106382978723404,0.47619047619047616,0.32608695652173914,0,0,0,1,0,0,0,0,0,1,0,0,0,0
623,1,57,0.5844155844155844,0.7058823529411765,0.5833333333333334,0.058823529411764705,0.8461538461538461,0.5569620253164557,0.49056603773584906,0.14545454545454545,0,0,0,1,0,0,0,0,0,0,0,0,1,0
624,0,52,0.45977011494252873,0.3888888888888889,0.6923076923076923,0.05970149253731343,0.75,0.43283582089552236,0.3972602739726027,0.22857142857142856,0,0,0,1,0,0,0,0,0,1,0,0,0,0
625,0,46,0.47126436781609193,0.5,0.6,0.025974025974025976,0.5757575757575758,0.46835443037974683,0.46835443037974683,0.08571428571428572,0,0,0,1,0,0,0,0,0,0,0,0,0,1
626,1,58,0.6176470588235294,0.5454545454545454,0.6153846153846154,0.09090909090909091,0.7,0.6,0.5555555555555556,0.3125,0,0,0,1,0,0,0,0,0,0,0,1,0,0
627,1,61,0.5866666666666667,0.5833333333333334,0.75,0.058823529411764705,0.6060606060606061,0.5967741935483871,0.41379310344827586,0.2857142857142857,0,0,0,1,0,0,0,0,1,0,0,0,0,0
628,1,45,0.5333333333333333,0.47368421052631576,0.875,0.023809523809523808,0.88,0.3125,0.48333333333333334,0.16666666666666666,0,0,0,1,0,0,0,1,0,0,0,0,0,0
629,0,42,0.42168674698795183,0.5238095238095238,0.4090909090909091,0.041666666666666664,0.7222222222222222,0.44594594594594594,0.3188405797101449,0.125,0,0,0,1,0,0,0,0,0,0,0,1,0,0
630,0,53,0.4606741573033708,0.4375,0.5,0.037037037037037035,0.8333333333333334,0.4351851851851852,0.3048780487804878,0.15789473684210525,0,0,0,1,0,0,0,0,1,0,0,0,0,0
631,1,78,0.4956521739130435,0.5555555555555556,0.6428571428571429,0.037037037037037035,0.7564102564102564,0.42857142857142855,0.32558139534883723,0.2236842105263158,0,0,0,1,0,0,0,1,0,0,0,0,0,0
632,1,56,0.625,0.8666666666666667,0.5714285714285714,0.05813953488372093,0.8529411764705882,0.5384615384615384,0.3333333333333333,0.13953488372093023,0,0,0,1,0,0,0,0,0,1,0,0,0,0
633,1,60,0.5056179775280899,0.42105263157894735,0.75,0.07058823529411765,0.7659574468085106,0.4444444444444444,0.3333333333333333,0.16363636363636364,0,0,0,1,0,0,0,0,0,0,0,0,1,0
634,0,75,0.5544554455445545,0.44,0.5909090909090909,0.052083333333333336,0.6896551724137931,0.43820224719101125,0.2948717948717949,0.30434782608695654,0,0,0,1,0,0,0,0,0,0,0,0,0,1
635,1,49,0.52,0.36363636363636365,0.6842105263157895,0.028985507246376812,0.9,0.550561797752809,0.35555555555555557,0.17777777777777778,0,0,0,1,0,0,0,1,0,0,0,0,0,0
636,0,59,0.6024096385542169,0.5882352941176471,0.6666666666666666,0.047058823529411764,0.7058823529411765,0.5352112676056338,0.2923076923076923,0.13513513513513514,0,0,0,1,0,0,0,0,0,1,0,0,0,0
637,1,68,0.49523809523809526,0.4838709677419355,0.6111111111111112,0.07291666666666667,0.7241379310344828,0.48,0.2898550724637681,0.20454545454545456,0,0,0,1,0,0,0,0,1,0,0,0,0,0
638,1,65,0.5454545454545454,0.47619047619047616,0.7,0.04395604395604396,0.8245614035087719,0.48,0.4576271186440678,0.125,0,0,0,1,0,0,0,0,0,0,0,0,1,0
639,1,73,0.5283018867924528,0.6666666666666666,0.43333333333333335,0.052083333333333336,0.8059701492537313,0.4661016949152542,0.3698630136986301,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,1
640,0,33,0.49122807017543857,0.36363636363636365,0.5714285714285714,0.0392156862745098,0.7586206896551724,0.5072463768115942,0.26229508196721313,0.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0
641,1,72,0.5,0.5,0.59375,0.03669724770642202,0.7288135593220338,0.475,0.42857142857142855,0.1506849315068493,0,0,0,1,0,0,0,1,0,0,0,0,0,0
642,0,63,0.42105263157894735,0.21875,0.5909090909090909,0.053763440860215055,0.8275862068965517,0.4122137404580153,0.3287671232876712,0.15384615384615385,0,0,0,1,0,0,0,0,0,0,0,1,0,0
643,1,52,0.5588235294117647,0.5555555555555556,0.6,0.029850746268656716,0.7878787878787878,0.5441176470588235,0.5625,0.24489795918367346,0,0,0,1,0,0,0,0,0,0,0,0,1,0
644,0,36,0.44285714285714284,0.375,0.42857142857142855,0.02,0.7916666666666666,0.38571428571428573,0.5,0.13793103448275862,0,0,0,1,0,0,0,0,0,0,0,0,0,1
645,0,25,0.5882352941176471,0.6,0.6666666666666666,0.025,0.85,0.25,0.3684210526315789,0.15384615384615385,0,0,0,1,0,0,0,0,0,1,0,0,0,0
646,1,56,0.6,0.55,0.6666666666666666,0.02631578947368421,0.7878787878787878,0.5609756097560976,0.3050847457627119,0.13953488372093023,0,0,0,1,0,0,0,0,1,0,0,0,0,0
647,0,37,0.5535714285714286,0.5333333333333333,0.6363636363636364,0.017857142857142856,0.7272727272727273,0.5192307692307693,0.20408163265306123,0.16129032258064516,0,0,0,1,0,0,0,0,1,0,0,0,0,0
648,1,75,0.5865384615384616,0.4782608695652174,0.625,0.06451612903225806,0.7592592592592593,0.5632183908045977,0.5138888888888888,0.13793103448275862,0,0,0,1,0,0,0,1,0,0,0,0,0,0
649,0,42,0.475,0.45,0.35714285714285715,0.02040816326530612,0.7608695652173914,0.43023255813953487,0.3684210526315789,0.09090909090909091,0,0,0,1,0,0,0,0,0,0,0,0,1,0
650,0,22,0.4666666666666667,0.6666666666666666,0.75,0.041666666666666664,0.7692307692307693,0.5555555555555556,0.3157894736842105,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
651,0,28,0.4262295081967213,0.5,0.6153846153846154,0.0,0.8648648648648649,0.3875,0.34545454545454546,0.06666666666666667,0,0,0,1,0,0,0,0,0,0,0,1,0,0
652,0,56,0.4247787610619469,0.34285714285714286,0.7142857142857143,0.03409090909090909,0.7083333333333334,0.4224137931034483,0.25333333333333335,0.10416666666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,1
653,0,5,0.5714285714285714,0.0,0.0,0.0,0.8,0.425,0.0,0.058823529411764705,0,0,0,1,0,0,0,0,0,0,0,1,0,0
654,0,57,0.44660194174757284,0.44,0.5,0.03896103896103896,0.8113207547169812,0.4392523364485981,0.2894736842105263,0.15384615384615385,0,0,0,1,0,0,0,0,0,1,0,0,0,0
655,1,73,0.5555555555555556,0.56,0.6774193548387096,0.09278350515463918,0.7580645161290323,0.4752475247524752,0.38961038961038963,0.07692307692307693,0,0,0,1,0,0,0,1,0,0,0,0,0,0
656,1,52,0.5616438356164384,0.5,0.7692307692307693,0.04285714285714286,0.8260869565217391,0.5357142857142857,0.42857142857142855,0.15384615384615385,0,0,0,1,0,0,0,0,0,0,0,0,1,0
657,1,70,0.5412844036697247,0.46153846153846156,0.6190476190476191,0.05263157894736842,0.7894736842105263,0.4948453608247423,0.5342465753424658,0.12244897959183673,0,0,0,1,0,0,0,0,0,0,0,0,0,1
658,0,54,0.5641025641025641,0.5294117647058824,0.45454545454545453,0.013333333333333334,0.7407407407407407,0.125,0.4246575342465753,0.19148936170212766,0,0,0,1,0,0,0,0,1,0,0,0,0,0
659,1,86,0.5689655172413793,0.7142857142857143,0.6097560975609756,0.08411214953271028,0.7704918032786885,0.5161290322580645,0.4634146341463415,0.1506849315068493,0,0,0,1,0,0,0,0,0,0,0,0,1,0
660,0,41,0.4473684210526316,0.47058823529411764,0.6666666666666666,0.029850746268656716,0.6666666666666666,0.43373493975903615,0.3561643835616438,0.10869565217391304,0,0,0,1,0,0,0,0,0,1,0,0,0,0
661,1,84,0.5172413793103449,0.5161290322580645,0.5128205128205128,0.046296296296296294,0.7450980392156863,0.48333333333333334,0.5376344086021505,0.2835820895522388,0,0,0,1,0,0,0,0,0,0,0,0,1,0
662,0,63,0.4807692307692308,0.6818181818181818,0.42857142857142855,0.0625,0.675,0.46534653465346537,0.41975308641975306,0.23529411764705882,0,0,0,1,0,0,0,0,0,1,0,0,0,0
663,0,66,0.49122807017543857,0.6875,0.5217391304347826,0.02,0.7333333333333333,0.4745762711864407,0.3493975903614458,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,0,1
664,0,44,0.39285714285714285,0.4,0.5,0.03225806451612903,0.7,0.3472222222222222,0.4838709677419355,0.225,0,0,0,1,0,0,0,0,0,0,0,1,0,0
665,0,69,0.4778761061946903,0.45161290322580644,0.5517241379310345,0.04854368932038835,0.6491228070175439,0.46551724137931033,0.3956043956043956,0.17543859649122806,0,0,0,1,0,0,0,1,0,0,0,0,0,0
666,0,93,0.5851851851851851,0.6206896551724138,0.7241379310344828,0.02702702702702703,0.6521739130434783,0.576271186440678,0.4811320754716981,0.22448979591836735,0,0,0,1,0,0,0,0,1,0,0,0,0,0
667,1,47,0.5873015873015873,0.5,0.875,0.05970149253731343,0.8285714285714286,0.5555555555555556,0.3170731707317073,0.16216216216216217,0,0,0,1,0,0,0,0,0,0,0,0,0,1
668,0,67,0.4745762711864407,0.5,0.7083333333333334,0.03614457831325301,0.7333333333333333,0.45454545454545453,0.48148148148148145,0.1509433962264151,0,0,0,1,0,0,0,0,0,1,0,0,0,0
669,0,62,0.4336283185840708,0.35714285714285715,0.5454545454545454,0.054945054945054944,0.7719298245614035,0.4,0.5,0.14545454545454545,0,0,0,1,0,0,0,0,0,0,0,0,1,0
670,0,69,0.5504587155963303,0.64,0.5172413793103449,0.010638297872340425,0.6086956521739131,0.5384615384615384,0.5108695652173914,0.2222222222222222,0,0,0,1,0,0,0,1,0,0,0,0,0,0
671,0,67,0.5096153846153846,0.5769230769230769,0.6111111111111112,0.09302325581395349,0.6862745098039216,0.4752475247524752,0.3815789473684211,0.15789473684210525,0,0,0,1,0,0,0,0,1,0,0,0,0,0
672,0,38,0.43283582089552236,0.2777777777777778,0.5,0.11320754716981132,0.7586206896551724,0.44,0.3888888888888889,0.09375,0,0,0,1,0,0,0,0,0,0,0,1,0,0
673,0,48,0.44047619047619047,0.5454545454545454,0.42105263157894735,0.014084507042253521,0.825,0.39325842696629215,0.375,0.23255813953488372,0,0,0,1,0,0,0,0,0,1,0,0,0,0
674,0,75,0.580952380952381,0.68,0.5714285714285714,0.0594059405940594,0.6779661016949152,0.5462962962962963,0.3132530120481928,0.1951219512195122,0,0,0,1,0,0,0,0,1,0,0,0,0,0
675,1,56,0.5846153846153846,0.6,0.8333333333333334,0.0958904109589041,0.7878787878787878,0.5294117647058824,0.4,0.3333333333333333,0,0,0,1,0,0,0,1,0,0,0,0,0,0
676,0,82,0.512,0.30434782608695654,0.5806451612903226,0.05825242718446602,0.7413793103448276,0.4921875,0.3684210526315789,0.23076923076923078,0,0,0,1,0,0,0,0,0,0,0,1,0,0
677,0,69,0.4594594594594595,0.4074074074074074,0.5806451612903226,0.05747126436781609,0.6885245901639344,0.4260869565217391,0.31868131868131866,0.26,0,0,0,1,0,0,0,0,0,0,0,0,1,0
678,0,42,0.5373134328358209,0.75,0.5,0.03389830508474576,0.7105263157894737,0.49411764705882355,0.2857142857142857,0.1111111111111111,0,0,0,1,0,0,0,0,0,0,0,0,0,1
679,0,44,0.4431818181818182,0.25,0.6818181818181818,0.03278688524590164,0.7333333333333333,0.4235294117647059,0.2962962962962963,0.0967741935483871,0,0,0,1,0,0,0,0,1,0,0,0,0,0
680,1,66,0.5096153846153846,0.5555555555555556,0.46153846153846156,0.058823529411764705,0.75,0.51,0.5,0.14285714285714285,0,0,0,1,0,0,0,1,0,0,0,0,0,0
681,0,55,0.5217391304347826,0.5652173913043478,0.7619047619047619,0.038461538461538464,0.7291666666666666,0.47474747474747475,0.3157894736842105,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
682,0,47,0.45121951219512196,0.4375,0.4074074074074074,0.06557377049180328,0.8157894736842105,0.4631578947368421,0.3333333333333333,0.1875,0,0,0,1,0,0,0,0,0,0,0,0,0,1
683,0,38,0.5396825396825397,0.42105263157894735,0.5,0.04081632653061224,0.8148148148148148,0.5540540540540541,0.41935483870967744,0.11764705882352941,0,0,0,1,0,0,0,0,0,0,0,1,0,0
684,0,79,0.5478260869565217,0.6222222222222222,0.5333333333333333,0.026785714285714284,0.5609756097560976,0.5431034482758621,0.4380952380952381,0.26,0,0,0,1,0,0,0,0,0,0,0,0,1,0
685,0,65,0.5148514851485149,0.5238095238095238,0.6206896551724138,0.047058823529411764,0.6829268292682927,0.5050505050505051,0.4878048780487805,0.16981132075471697,0,0,0,1,0,0,0,0,0,1,0,0,0,0
686,0,63,0.47368421052631576,0.5428571428571428,0.55,0.010869565217391304,0.8035714285714286,0.46153846153846156,0.46987951807228917,0.14035087719298245,0,0,0,1,0,0,0,0,1,0,0,0,0,0
687,0,38,0.45714285714285713,0.38095238095238093,0.4375,0.017857142857142856,0.6451612903225806,0.4166666666666667,0.38461538461538464,0.1388888888888889,0,0,0,1,0,0,0,0,0,0,0,1,0,0
688,0,40,0.4714285714285714,0.4166666666666667,0.55,0.06779661016949153,0.7096774193548387,0.4383561643835616,0.3508771929824561,0.07317073170731707,0,0,0,1,0,0,0,1,0,0,0,0,0,0
689,0,65,0.5102040816326531,0.6428571428571429,0.43478260869565216,0.06818181818181818,0.7884615384615384,0.4563106796116505,0.33783783783783783,0.1836734693877551,0,0,0,1,0,0,0,0,0,0,0,0,1,0
690,0,43,0.4805194805194805,0.3684210526315789,0.625,0.08064516129032258,0.72,0.43661971830985913,0.38333333333333336,0.037037037037037035,0,0,0,1,0,0,0,0,0,0,0,0,0,1
691,0,75,0.5166666666666667,0.6666666666666666,0.4838709677419355,0.0625,0.5671641791044776,0.4793388429752066,0.3763440860215054,0.175,0,0,0,1,0,0,0,0,0,0,0,1,0,0
692,0,67,0.47863247863247865,0.5,0.34782608695652173,0.02197802197802198,0.639344262295082,0.4700854700854701,0.3516483516483517,0.16363636363636364,0,0,0,1,0,0,0,1,0,0,0,0,0,0
693,0,41,0.4722222222222222,0.6842105263157895,0.6363636363636364,0.05263157894736842,0.6857142857142857,0.45454545454545453,0.2711864406779661,0.14814814814814814,0,0,0,1,0,0,0,0,0,1,0,0,0,0
694,1,64,0.48598130841121495,0.631578947368421,0.43478260869565216,0.045454545454545456,0.7692307692307693,0.4423076923076923,0.3888888888888889,0.13333333333333333,0,0,0,1,0,0,0,0,0,0,0,0,1,0
695,0,36,0.4025974025974026,0.375,0.5172413793103449,0.046511627906976744,0.8181818181818182,0.3684210526315789,0.46296296296296297,0.09090909090909091,0,0,0,1,0,0,0,0,1,0,0,0,0,0
696,0,44,0.4520547945205479,0.5,0.6875,0.09523809523809523,0.6756756756756757,0.42105263157894735,0.3389830508474576,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,0,0,1
697,0,41,0.4342105263157895,0.5,0.2,0.04081632653061224,0.7368421052631579,0.38271604938271603,0.3114754098360656,0.1875,0,0,0,1,0,0,0,0,0,0,0,0,1,0
698,1,53,0.47560975609756095,0.34782608695652173,0.5,0.07246376811594203,0.7906976744186046,0.44047619047619047,0.37037037037037035,0.2647058823529412,0,0,0,1,0,0,0,0,0,1,0,0,0,0
699,1,75,0.5436893203883495,0.631578947368421,0.6,0.10416666666666667,0.7115384615384616,0.4897959183673469,0.3493975903614458,0.1875,0,0,0,1,0,0,0,1,0,0,0,0,0,0
700,0,80,0.49572649572649574,0.5806451612903226,0.5,0.09574468085106383,0.7916666666666666,0.4818181818181818,0.3368421052631579,0.23636363636363636,0,0,0,1,0,0,0,0,0,0,0,1,0,0
701,0,41,0.5138888888888888,0.52,0.3,0.05,0.9,0.4782608695652174,0.3548387096774194,0.09523809523809523,0,0,0,1,0,0,0,0,0,0,0,0,0,1
702,0,58,0.5,0.5588235294117647,0.7058823529411765,0.07894736842105263,0.7708333333333334,0.49504950495049505,0.5205479452054794,0.13333333333333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0
703,1,72,0.5764705882352941,0.5833333333333334,0.8571428571428571,0.12903225806451613,0.675,0.5647058823529412,0.3548387096774194,0.2682926829268293,0,0,0,1,0,0,0,0,0,0,0,0,0,1
704,0,70,0.5604395604395604,0.5517241379310345,0.7391304347826086,0.0970873786407767,0.7297297297297297,0.5,0.2716049382716049,0.17647058823529413,0,0,0,1,0,0,0,0,1,0,0,0,0,0
705,1,74,0.5084745762711864,0.55,0.7894736842105263,0.06542056074766354,0.7014925373134329,0.49586776859504134,0.4567901234567901,0.15555555555555556,0,0,0,1,0,0,0,0,0,1,0,0,0,0
706,1,53,0.5074626865671642,0.7142857142857143,0.5625,0.12857142857142856,0.8571428571428571,0.5,0.23255813953488372,0.23809523809523808,0,0,0,1,0,0,0,0,0,0,0,0,1,0
707,0,55,0.4270833333333333,0.3333333333333333,0.6363636363636364,0.078125,0.6818181818181818,0.3838383838383838,0.21875,0.24324324324324326,0,0,0,1,0,0,0,1,0,0,0,0,0,0
708,0,75,0.4198473282442748,0.52,0.5833333333333334,0.09090909090909091,0.7682926829268293,0.4,0.4666666666666667,0.16666666666666666,0,0,0,1,0,0,0,0,0,0,0,1,0,0
709,1,69,0.5533980582524272,0.5652173913043478,0.6666666666666666,0.038834951456310676,0.7872340425531915,0.514018691588785,0.3333333333333333,0.15384615384615385,0,0,0,1,0,0,0,0,1,0,0,0,0,0
710,0,58,0.44036697247706424,0.39285714285714285,0.6,0.03296703296703297,0.5581395348837209,0.4230769230769231,0.23809523809523808,0.15217391304347827,0,0,0,1,0,0,0,0,0,1,0,0,0,0
711,1,70,0.56,0.42857142857142855,0.7777777777777778,0.06818181818181818,0.7692307692307693,0.5360824742268041,0.3230769230769231,0.1702127659574468,0,0,0,1,0,0,0,0,0,0,0,0,1,0
712,0,61,0.5102040816326531,0.4594594594594595,0.43478260869565216,0.09782608695652174,0.6851851851851852,0.4845360824742268,0.36470588235294116,0.05263157894736842,0,0,0,1,0,0,0,1,0,0,0,0,0,0
713,0,43,0.5074626865671642,0.3684210526315789,0.6666666666666666,0.058823529411764705,0.5,0.5294117647058824,0.4838709677419355,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,1
714,0,33,0.3968253968253968,0.3684210526315789,0.625,0.10416666666666667,0.5909090909090909,0.38461538461538464,0.3387096774193548,0.12,0,0,0,1,0,0,0,0,0,0,0,1,0,0
715,0,32,0.43333333333333335,0.3333333333333333,0.4166666666666667,0.07894736842105263,0.8,0.4268292682926829,0.5909090909090909,0.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0
716,0,53,0.40816326530612246,0.4166666666666667,0.23529411764705882,0.05555555555555555,0.660377358490566,0.38,0.3246753246753247,0.24324324324324326,0,0,0,1,0,0,0,0,0,0,0,0,1,0
717,1,72,0.5607476635514018,0.4782608695652174,0.6956521739130435,0.046296296296296294,0.7450980392156863,0.5272727272727272,0.36585365853658536,0.1346153846153846,0,0,0,1,0,0,0,1,0,0,0,0,0,0
718,0,69,0.45454545454545453,0.4411764705882353,0.5652173913043478,0.07920792079207921,0.8,0.423728813559322,0.40963855421686746,0.21153846153846154,0,0,0,1,0,0,0,0,0,1,0,0,0,0
719,0,38,0.49230769230769234,0.5263157894736842,0.4782608695652174,0.03508771929824561,0.5675675675675675,0.4647887323943662,0.33962264150943394,0.18181818181818182,0,0,0,1,0,0,0,0,0,0,0,0,0,1
720,1,55,0.640625,0.7058823529411765,0.5882352941176471,0.07142857142857142,0.5806451612903226,0.6060606060606061,0.3584905660377358,0.28125,0,0,0,1,0,0,0,0,1,0,0,0,0,0
721,1,62,0.5955056179775281,0.5714285714285714,0.8095238095238095,0.05,0.8095238095238095,0.5632183908045977,0.3442622950819672,0.14285714285714285,0,0,0,1,0,0,0,0,0,0,0,0,0,1
722,1,65,0.5180722891566265,0.5517241379310345,0.5833333333333334,0.1411764705882353,0.627906976744186,0.46987951807228917,0.28125,0.2631578947368421,0,0,0,1,0,0,0,0,0,0,0,0,1,0
723,0,78,0.5575221238938053,0.5666666666666667,0.5185185185185185,0.046296296296296294,0.7169811320754716,0.5263157894736842,0.40860215053763443,0.15625,0,0,0,1,0,0,0,0,1,0,0,0,0,0
724,1,63,0.5604395604395604,0.6551724137931034,0.7222222222222222,0.0898876404494382,0.7857142857142857,0.532608695652174,0.27692307692307694,0.11428571428571428,0,0,0,1,0,0,0,0,0,0,0,1,0,0
733,0,52,0.49473684210526314,0.6111111111111112,0.7142857142857143,0.04411764705882353,0.7777777777777778,0.45614035087719296,0.3561643835616438,0.04878048780487805,0,0,0,0,1,0,0,0,0,1,0,0,0,0
734,0,61,0.5257731958762887,0.55,0.5151515151515151,0.03296703296703297,0.78,0.4594594594594595,0.5974025974025974,0.12962962962962962,0,0,0,0,1,0,0,0,0,0,0,0,0,1
735,0,80,0.5887850467289719,0.6666666666666666,0.7916666666666666,0.047619047619047616,0.7073170731707317,0.5607476635514018,0.5666666666666667,0.22641509433962265,0,0,0,0,1,0,0,0,0,0,1,0,0,0
736,1,82,0.6060606060606061,0.7407407407407407,0.4444444444444444,0.10476190476190476,0.7555555555555555,0.5742574257425742,0.38461538461538464,0.1896551724137931,0,0,0,0,1,0,0,0,1,0,0,0,0,0
737,1,82,0.543859649122807,0.46875,0.5862068965517241,0.07964601769911504,0.7678571428571429,0.49586776859504134,0.4891304347826087,0.1864406779661017,0,0,0,0,1,0,0,1,0,0,0,0,0,0
738,0,72,0.5431034482758621,0.5357142857142857,0.52,0.06593406593406594,0.8636363636363636,0.5299145299145299,0.4111111111111111,0.0625,0,0,0,0,1,0,0,0,0,0,0,0,1,0
739,1,54,0.5,0.5454545454545454,0.5882352941176471,0.06666666666666667,0.8461538461538461,0.45454545454545453,0.6730769230769231,0.16666666666666666,0,0,0,0,1,0,0,0,0,0,0,0,1,0
740,0,52,0.5,0.6111111111111112,0.5416666666666666,0.07352941176470588,0.7692307692307693,0.43434343434343436,0.4166666666666667,0.06060606060606061,0,0,0,0,1,0,0,1,0,0,0,0,0,0
741,1,62,0.5568181818181818,0.5185185185185185,0.42857142857142855,0.031578947368421054,0.6727272727272727,0.5054945054945055,0.5081967213114754,0.18518518518518517,0,0,0,0,1,0,0,0,1,0,0,0,0,0
742,0,54,0.5161290322580645,0.5909090909090909,0.4166666666666667,0.0136986301369863,0.6190476190476191,0.4731182795698925,0.4868421052631579,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,0,0,1
743,0,39,0.49230769230769234,0.52,0.4,0.0,0.7142857142857143,0.5,0.32,0.22580645161290322,0,0,0,0,1,0,0,0,0,1,0,0,0,0
744,0,53,0.5348837209302325,0.6,0.4166666666666667,0.04285714285714286,0.6888888888888889,0.46153846153846156,0.6212121212121212,0.11764705882352941,0,0,0,0,1,0,0,0,0,0,1,0,0,0
745,0,82,0.5867768595041323,0.53125,0.7272727272727273,0.05102040816326531,0.7241379310344828,0.5522388059701493,0.5070422535211268,0.12244897959183673,0,0,0,0,1,0,0,0,0,0,0,0,1,0
746,0,32,0.5,0.6666666666666666,0.5555555555555556,0.07317073170731707,0.6666666666666666,0.49122807017543857,0.4375,0.14814814814814814,0,0,0,0,1,0,0,1,0,0,0,0,0,0
747,1,47,0.5932203389830508,0.5833333333333334,0.6153846153846154,0.0547945205479452,0.7222222222222222,0.5614035087719298,0.425,0.27586206896551724,0,0,0,0,1,0,0,0,1,0,0,0,0,0
748,1,84,0.5491803278688525,0.631578947368421,0.6521739130434783,0.046296296296296294,0.7543859649122807,0.5365853658536586,0.4578313253012048,0.2033898305084746,0,0,0,0,1,0,0,0,0,0,0,0,0,1
749,0,62,0.4666666666666667,0.625,0.4444444444444444,0.05263157894736842,0.7894736842105263,0.4482758620689655,0.32,0.17391304347826086,0,0,0,0,1,0,0,0,0,1,0,0,0,0
750,1,82,0.5309734513274337,0.6363636363636364,0.6153846153846154,0.09,0.7321428571428571,0.49166666666666664,0.5,0.21311475409836064,0,0,0,0,1,0,0,0,0,0,1,0,0,0
751,1,78,0.528,0.5357142857142857,0.5806451612903226,0.019801980198019802,0.7868852459016393,0.49242424242424243,0.45121951219512196,0.14705882352941177,0,0,0,0,1,0,0,0,0,0,0,0,1,0
752,0,60,0.5348837209302325,0.6666666666666666,0.7222222222222222,0.08433734939759036,0.7209302325581395,0.5151515151515151,0.4714285714285714,0.20588235294117646,0,0,0,0,1,0,0,1,0,0,0,0,0,0
753,1,66,0.5161290322580645,0.43478260869565216,0.7333333333333333,0.06493506493506493,0.8863636363636364,0.5157894736842106,0.5245901639344263,0.25,0,0,0,0,1,0,0,0,1,0,0,0,0,0
754,0,38,0.5178571428571429,0.6666666666666666,0.5384615384615384,0.08928571428571429,0.5862068965517241,0.48484848484848486,0.34615384615384615,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
755,1,54,0.5466666666666666,0.6666666666666666,0.4375,0.10144927536231885,0.8108108108108109,0.5405405405405406,0.41509433962264153,0.18181818181818182,0,0,0,0,1,0,0,0,0,1,0,0,0,0
756,0,62,0.4594594594594595,0.5925925925925926,0.42424242424242425,0.052083333333333336,0.7192982456140351,0.4482758620689655,0.5185185185185185,0.1276595744680851,0,0,0,0,1,0,0,0,0,0,1,0,0,0
757,1,48,0.6086956521739131,0.6818181818181818,0.6470588235294118,0.07936507936507936,0.7435897435897436,0.589041095890411,0.5,0.03333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0
758,1,47,0.5072463768115942,0.5625,0.6666666666666666,0.06756756756756757,0.813953488372093,0.4647887323943662,0.38461538461538464,0.2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
759,0,85,0.4961832061068702,0.6666666666666666,0.5769230769230769,0.11428571428571428,0.8026315789473685,0.4626865671641791,0.5208333333333334,0.16326530612244897,0,0,0,0,1,0,0,0,0,0,1,0,0,0
760,1,75,0.5092592592592593,0.4782608695652174,0.4444444444444444,0.0660377358490566,0.7413793103448276,0.49107142857142855,0.4146341463414634,0.2826086956521739,0,0,0,0,1,0,0,0,0,1,0,0,0,0
761,0,17,0.32142857142857145,0.2,0.75,0.15384615384615385,0.5555555555555556,0.41935483870967744,0.4878048780487805,0.10526315789473684,0,0,0,0,1,0,0,0,1,0,0,0,0,0
762,0,60,0.5252525252525253,0.7,0.56,0.04,0.6739130434782609,0.49473684210526314,0.4411764705882353,0.13513513513513514,0,0,0,0,1,0,0,0,0,0,0,0,0,1
763,0,31,0.45,0.5,0.75,0.07692307692307693,0.6666666666666666,0.4225352112676056,0.37142857142857144,0.05555555555555555,0,0,0,0,1,0,0,0,1,0,0,0,0,0
764,0,51,0.425531914893617,0.4,0.4,0.07894736842105263,0.7288135593220338,0.4074074074074074,0.5423728813559322,0.12195121951219512,0,0,0,0,1,0,0,0,0,0,0,0,0,1
765,0,53,0.5,0.5517241379310345,0.6428571428571429,0.05128205128205128,0.6792452830188679,0.5,0.43478260869565216,0.1282051282051282,0,0,0,0,1,0,0,0,0,0,0,0,1,0
